"Mach","x","Points:0","Points:1","Points:2"
0.24119,-1.2462,-8.1,0,0
0.24181,-1.2349,-8.0269,0,0
0.24243,-1.2237,-7.9538,0,0
0.24305,-1.2124,-7.8807,0,0
0.24374,-1.2012,-7.8076,0,0
0.24447,-1.1899,-7.7345,0,0
0.2452,-1.1787,-7.6614,0,0
0.24601,-1.1674,-7.5883,0,0
0.2472,-1.1562,-7.5152,0,0
0.2484,-1.1449,-7.4421,0,0
0.2496,-1.1337,-7.369,0,0
0.25144,-1.1224,-7.2959,0,0
0.25351,-1.1112,-7.2228,0,0
0.25558,-1.1,-7.1497,0,0
0.25783,-1.0887,-7.0766,0,0
0.26053,-1.0775,-7.0035,0,0
0.26323,-1.0662,-6.9304,0,0
0.26592,-1.055,-6.8573,0,0
0.26898,-1.0437,-6.7842,0,0
0.2721,-1.0325,-6.7111,0,0
0.27522,-1.0212,-6.638,0,0
0.27849,-1.01,-6.5649,0,0
0.28201,-0.99874,-6.4918,0,0
0.28553,-0.98749,-6.4187,0,0
0.28905,-0.97625,-6.3456,0,0
0.29363,-0.965,-6.2725,0,0
0.29842,-0.95375,-6.1994,0,0
0.30377,-0.94251,-6.1263,0,0
0.30892,-0.93126,-6.0532,0,0
0.31381,-0.92002,-5.9801,0,0
0.31919,-0.90877,-5.907,0,0
0.32481,-0.89752,-5.8339,0,0
0.33086,-0.88628,-5.7608,0,0
0.33698,-0.87503,-5.6877,0,0
0.34327,-0.86378,-5.6146,0,0
0.34967,-0.85254,-5.5415,0,0
0.35621,-0.84129,-5.4684,0,0
0.3629,-0.83005,-5.3953,0,0
0.36966,-0.8188,-5.3222,0,0
0.37698,-0.80755,-5.2491,0,0
0.38471,-0.79631,-5.176,0,0
0.39291,-0.78506,-5.1029,0,0
0.40091,-0.77382,-5.0298,0,0
0.40896,-0.76257,-4.9567,0,0
0.41769,-0.75132,-4.8836,0,0
0.42709,-0.74008,-4.8105,0,0
0.43622,-0.72883,-4.7374,0,0
0.44562,-0.71758,-4.6643,0,0
0.45547,-0.70634,-4.5912,0,0
0.46526,-0.69509,-4.5181,0,0
0.47537,-0.68385,-4.445,0,0
0.48569,-0.6726,-4.3719,0,0
0.49615,-0.66135,-4.2988,0,0
0.5069,-0.65011,-4.2257,0,0
0.5179,-0.63886,-4.1526,0,0
0.52909,-0.62762,-4.0795,0,0
0.54041,-0.61637,-4.0064,0,0
0.55165,-0.60512,-3.9333,0,0
0.56297,-0.59388,-3.8602,0,0
0.57528,-0.58263,-3.7871,0,0
0.58775,-0.57138,-3.714,0,0
0.60019,-0.56014,-3.6409,0,0
0.61282,-0.54889,-3.5678,0,0
0.62578,-0.53765,-3.4947,0,0
0.63871,-0.5264,-3.4216,0,0
0.65167,-0.51515,-3.3485,0,0
0.66523,-0.50391,-3.2754,0,0
0.67853,-0.49266,-3.2023,0,0
0.69233,-0.48142,-3.1292,0,0
0.70603,-0.47017,-3.0561,0,0
0.71979,-0.45892,-2.983,0,0
0.73375,-0.44768,-2.9099,0,0
0.748,-0.43643,-2.8368,0,0
0.76228,-0.42518,-2.7637,0,0
0.77669,-0.41394,-2.6906,0,0
0.79116,-0.40269,-2.6175,0,0
0.80556,-0.39145,-2.5444,0,0
0.82023,-0.3802,-2.4713,0,0
0.83498,-0.36895,-2.3982,0,0
0.84977,-0.35771,-2.3251,0,0
0.86464,-0.34646,-2.252,0,0
0.87958,-0.33522,-2.1789,0,0
0.8946,-0.32397,-2.1058,0,0
0.9097,-0.31272,-2.0327,0,0
0.92486,-0.30148,-1.9596,0,0
0.9401,-0.29023,-1.8865,0,0
0.95542,-0.27898,-1.8134,0,0
0.97081,-0.26774,-1.7403,0,0
0.98628,-0.25649,-1.6672,0,0
1.0018,-0.24525,-1.5941,0,0
1.0175,-0.234,-1.521,0,0
1.0332,-0.22275,-1.4479,0,0
1.049,-0.21151,-1.3748,0,0
1.0649,-0.20026,-1.3017,0,0
1.081,-0.18902,-1.2286,0,0
1.0972,-0.17777,-1.1555,0,0
1.1135,-0.16652,-1.0824,0,0
1.13,-0.15528,-1.0093,0,0
1.1467,-0.14403,-0.9362,0,0
1.1636,-0.13278,-0.8631,0,0
1.1807,-0.12154,-0.79,0,0
1.1981,-0.11029,-0.7169,0,0
1.2158,-0.099046,-0.6438,0,0
1.2338,-0.0878,-0.5707,0,0
1.2522,-0.076554,-0.4976,0,0
1.2709,-0.065308,-0.4245,0,0
1.2901,-0.054062,-0.3514,0,0
1.3096,-0.042815,-0.2783,0,0
1.3295,-0.031569,-0.2052,0,0
1.3498,-0.020323,-0.1321,0,0
1.3704,-0.009077,-0.059,0,0
1.3913,0.0021692,0.0141,0,0
1.4125,0.013415,0.0872,0,0
1.434,0.024661,0.1603,0,0
1.4553,0.035908,0.2334,0,0
1.4769,0.047154,0.3065,0,0
1.4991,0.0584,0.3796,0,0
1.5202,0.069646,0.4527,0,0
1.5425,0.080892,0.5258,0,0
1.565,0.092138,0.5989,0,0
1.5861,0.10338,0.672,0,0
1.6087,0.11463,0.7451,0,0
1.6303,0.12588,0.8182,0,0
1.6509,0.13712,0.8913,0,0
1.6722,0.14837,0.9644,0,0
1.695,0.15962,1.0375,0,0
1.7179,0.17086,1.1106,0,0
1.7393,0.18211,1.1837,0,0
1.7617,0.19335,1.2568,0,0
1.7839,0.2046,1.3299,0,0
1.805,0.21585,1.403,0,0
1.8275,0.22709,1.4761,0,0
1.8519,0.23834,1.5492,0,0
1.8764,0.24958,1.6223,0,0
1.9024,0.26083,1.6954,0,0
1.9326,0.27208,1.7685,0,0
1.9635,0.28332,1.8416,0,0
1.9906,0.29457,1.9147,0,0
2.0181,0.30582,1.9878,0,0
2.0464,0.31706,2.0609,0,0
2.0648,0.32831,2.134,0,0
2.0693,0.33955,2.2071,0,0
2.0727,0.3508,2.2802,0,0
2.0733,0.36205,2.3533,0,0
2.0738,0.37329,2.4264,0,0
2.0743,0.38454,2.4995,0,0
2.0734,0.39578,2.5726,0,0
2.0704,0.40703,2.6457,0,0
2.0633,0.41828,2.7188,0,0
2.0467,0.42952,2.7919,0,0
2.0179,0.44077,2.865,0,0
1.9663,0.45202,2.9381,0,0
1.9092,0.46326,3.0112,0,0
1.8535,0.47451,3.0843,0,0
1.8042,0.48575,3.1574,0,0
1.7687,0.497,3.2305,0,0
1.7451,0.50825,3.3036,0,0
1.7355,0.51949,3.3767,0,0
1.7319,0.53074,3.4498,0,0
1.7309,0.54198,3.5229,0,0
1.7305,0.55323,3.596,0,0
1.73,0.56448,3.6691,0,0
1.7329,0.57572,3.7422,0,0
1.737,0.58697,3.8153,0,0
1.7423,0.59822,3.8884,0,0
1.7482,0.60946,3.9615,0,0
1.757,0.62071,4.0346,0,0
1.7668,0.63195,4.1077,0,0
1.7783,0.6432,4.1808,0,0
1.7905,0.65445,4.2539,0,0
1.8045,0.66569,4.327,0,0
1.8201,0.67694,4.4001,0,0
1.8362,0.68818,4.4732,0,0
1.8516,0.69943,4.5463,0,0
1.8673,0.71068,4.6194,0,0
1.8832,0.72192,4.6925,0,0
1.9004,0.73317,4.7656,0,0
1.9192,0.74442,4.8387,0,0
1.9394,0.75566,4.9118,0,0
1.961,0.76691,4.9849,0,0
1.9839,0.77815,5.058,0,0
2.0082,0.7894,5.1311,0,0
2.0346,0.80065,5.2042,0,0
2.061,0.81189,5.2773,0,0
2.0851,0.82314,5.3504,0,0
2.1087,0.83438,5.4235,0,0
2.1328,0.84563,5.4966,0,0
2.1562,0.85688,5.5697,0,0
2.1818,0.86812,5.6428,0,0
2.2088,0.87937,5.7159,0,0
2.2363,0.89062,5.789,0,0
2.2625,0.90186,5.8621,0,0
2.288,0.91311,5.9352,0,0
2.3139,0.92435,6.0083,0,0
2.3391,0.9356,6.0814,0,0
2.364,0.94685,6.1545,0,0
2.3894,0.95809,6.2276,0,0
2.4149,0.96934,6.3007,0,0
2.4409,0.98058,6.3738,0,0
2.4671,0.99183,6.4469,0,0
2.4902,1.0031,6.52,0,0
2.5115,1.0143,6.5931,0,0
2.5315,1.0256,6.6662,0,0
2.5508,1.0368,6.7393,0,0
2.5703,1.0481,6.8124,0,0
2.5902,1.0593,6.8855,0,0
2.6099,1.0706,6.9586,0,0
2.6295,1.0818,7.0317,0,0
2.6493,1.093,7.1048,0,0
2.6693,1.1043,7.1779,0,0
2.6893,1.1155,7.251,0,0
2.7094,1.1268,7.3241,0,0
2.7295,1.138,7.3972,0,0
2.7497,1.1493,7.4703,0,0
2.7688,1.1605,7.5434,0,0
2.7855,1.1718,7.6165,0,0
2.8023,1.183,7.6896,0,0
2.819,1.1943,7.7627,0,0
2.8355,1.2055,7.8358,0,0
2.8508,1.2168,7.9089,0,0
2.8662,1.228,7.982,0,0
2.8815,1.2392,8.0551,0,0
2.8968,1.2505,8.1282,0,0
2.9096,1.2617,8.2013,0,0
2.9225,1.273,8.2744,0,0
2.9354,1.2842,8.3475,0,0
2.9482,1.2955,8.4206,0,0
2.9619,1.3067,8.4937,0,0
2.9757,1.318,8.5668,0,0
2.9895,1.3292,8.6399,0,0
3.0033,1.3405,8.713,0,0
3.0171,1.3517,8.7861,0,0
3.0309,1.363,8.8592,0,0
3.0447,1.3742,8.9323,0,0
3.0586,1.3854,9.0054,0,0
3.0731,1.3967,9.0785,0,0
3.0885,1.4079,9.1516,0,0
3.1038,1.4192,9.2247,0,0
3.1192,1.4304,9.2978,0,0
3.1345,1.4417,9.3709,0,0
3.1498,1.4529,9.444,0,0
3.1652,1.4642,9.5171,0,0
3.1805,1.4754,9.5902,0,0
3.1961,1.4867,9.6633,0,0
3.2133,1.4979,9.7364,0,0
3.2306,1.5092,9.8095,0,0
3.2479,1.5204,9.8826,0,0
3.2652,1.5316,9.9557,0,0
3.2837,1.5429,10.029,0,0
3.3024,1.5541,10.102,0,0
3.3211,1.5654,10.175,0,0
3.3398,1.5766,10.248,0,0
3.3594,1.5879,10.321,0,0
3.3794,1.5991,10.394,0,0
3.3994,1.6104,10.467,0,0
3.4194,1.6216,10.54,0,0
3.4404,1.6329,10.614,0,0
3.4632,1.6441,10.687,0,0
3.4864,1.6554,10.76,0,0
3.5114,1.6666,10.833,0,0
3.5365,1.6778,10.906,0,0
3.5619,1.6891,10.979,0,0
3.5873,1.7003,11.052,0,0
3.6157,1.7116,11.125,0,0
3.647,1.7228,11.198,0,0
3.6828,1.7341,11.271,0,0
3.7276,1.7453,11.345,0,0
3.7747,1.7566,11.418,0,0
0.41061,1.7678,11.491,0,0
0.34768,1.7791,11.564,0,0
0.3092,1.7903,11.637,0,0
0.28558,1.8016,11.71,0,0
0.26889,1.8128,11.783,0,0
0.25734,1.824,11.856,0,0
0.24803,1.8353,11.929,0,0
0.23872,1.8465,12.002,0,0
0.22941,1.8578,12.076,0,0
0.2201,1.869,12.149,0,0
0.21085,1.8803,12.222,0,0
0.20161,1.8915,12.295,0,0
0.19238,1.9028,12.368,0,0
0.18314,1.914,12.441,0,0
0.17412,1.9253,12.514,0,0
0.16534,1.9365,12.587,0,0
0.15656,1.9478,12.66,0,0
0.14778,1.959,12.733,0,0
0.1393,1.9702,12.807,0,0
0.13303,1.9815,12.88,0,0
0.12676,1.9927,12.953,0,0
0.12049,2.004,13.026,0,0
0.11422,2.0152,13.099,0,0
0.11099,2.0265,13.172,0,0
0.10882,2.0377,13.245,0,0
0.10666,2.049,13.318,0,0
0.10449,2.0602,13.391,0,0
0.10305,2.0715,13.464,0,0
0.10288,2.0827,13.538,0,0
0.10272,2.094,13.611,0,0
0.10256,2.1052,13.684,0,0
0.1024,2.1164,13.757,0,0
0.10335,2.1277,13.83,0,0
0.10437,2.1389,13.903,0,0
0.10538,2.1502,13.976,0,0
0.1064,2.1614,14.049,0,0
0.1081,2.1727,14.122,0,0
0.11039,2.1839,14.195,0,0
0.11268,2.1952,14.269,0,0
0.11497,2.2064,14.342,0,0
0.11726,2.2177,14.415,0,0
0.11955,2.2289,14.488,0,0
0.12185,2.2402,14.561,0,0
0.12414,2.2514,14.634,0,0
0.12643,2.2626,14.707,0,0
0.13017,2.2739,14.78,0,0
0.13471,2.2851,14.853,0,0
0.13926,2.2964,14.926,0,0
0.1438,2.3076,15,0,0
0.14834,2.3189,15.073,0,0
0.15289,2.3301,15.146,0,0
0.15743,2.3414,15.219,0,0
0.16197,2.3526,15.292,0,0
0.16652,2.3639,15.365,0,0
0.17311,2.3751,15.438,0,0
0.1806,2.3864,15.511,0,0
0.1881,2.3976,15.584,0,0
0.1956,2.4088,15.657,0,0
0.20309,2.4201,15.731,0,0
0.21059,2.4313,15.804,0,0
0.21809,2.4426,15.877,0,0
0.22559,2.4538,15.95,0,0
0.23308,2.4651,16.023,0,0
0.24224,2.4763,16.096,0,0
0.25217,2.4876,16.169,0,0
0.2621,2.4988,16.242,0,0
0.27203,2.5101,16.315,0,0
0.28196,2.5213,16.389,0,0
0.29189,2.5326,16.462,0,0
0.30182,2.5438,16.535,0,0
0.31175,2.555,16.608,0,0
0.32168,2.5663,16.681,0,0
0.33263,2.5775,16.754,0,0
0.34425,2.5888,16.827,0,0
0.35586,2.6,16.9,0,0
0.36748,2.6113,16.973,0,0
0.37909,2.6225,17.046,0,0
0.39071,2.6338,17.119,0,0
0.40232,2.645,17.193,0,0
0.41394,2.6563,17.266,0,0
0.42555,2.6675,17.339,0,0
0.43777,2.6788,17.412,0,0
0.45066,2.69,17.485,0,0
0.46355,2.7012,17.558,0,0
0.47643,2.7125,17.631,0,0
0.48932,2.7237,17.704,0,0
0.5022,2.735,17.777,0,0
0.51509,2.7462,17.851,0,0
0.52798,2.7575,17.924,0,0
0.54086,2.7687,17.997,0,0
0.55396,2.78,18.07,0,0
0.56759,2.7912,18.143,0,0
0.58122,2.8025,18.216,0,0
0.59485,2.8137,18.289,0,0
0.60848,2.825,18.362,0,0
0.62211,2.8362,18.435,0,0
0.63574,2.8474,18.508,0,0
0.64937,2.8587,18.581,0,0
0.663,2.8699,18.655,0,0
0.67664,2.8812,18.728,0,0
0.69051,2.8924,18.801,0,0
0.70438,2.9037,18.874,0,0
0.71825,2.9149,18.947,0,0
0.73212,2.9262,19.02,0,0
0.74599,2.9374,19.093,0,0
0.75986,2.9487,19.166,0,0
0.77373,2.9599,19.239,0,0
0.7876,2.9712,19.312,0,0
0.80147,2.9824,19.386,0,0
0.81516,2.9936,19.459,0,0
0.82878,3.0049,19.532,0,0
0.84239,3.0161,19.605,0,0
0.85601,3.0274,19.678,0,0
0.86962,3.0386,19.751,0,0
0.88324,3.0499,19.824,0,0
0.89685,3.0611,19.897,0,0
0.91047,3.0724,19.97,0,0
0.92408,3.0836,20.043,0,0
0.9375,3.0949,20.117,0,0
0.95049,3.1061,20.19,0,0
0.96348,3.1174,20.263,0,0
0.97647,3.1286,20.336,0,0
0.98946,3.1398,20.409,0,0
1.0025,3.1511,20.482,0,0
1.0154,3.1623,20.555,0,0
1.0284,3.1736,20.628,0,0
1.0414,3.1848,20.701,0,0
1.0544,3.1961,20.774,0,0
1.0667,3.2073,20.848,0,0
1.079,3.2186,20.921,0,0
1.0912,3.2298,20.994,0,0
1.1034,3.2411,21.067,0,0
1.1156,3.2523,21.14,0,0
1.1278,3.2636,21.213,0,0
1.1401,3.2748,21.286,0,0
1.1523,3.286,21.359,0,0
1.1645,3.2973,21.432,0,0
1.1764,3.3085,21.505,0,0
1.1877,3.3198,21.579,0,0
1.1989,3.331,21.652,0,0
1.2102,3.3423,21.725,0,0
1.2214,3.3535,21.798,0,0
1.2327,3.3648,21.871,0,0
1.244,3.376,21.944,0,0
1.2552,3.3873,22.017,0,0
1.2665,3.3985,22.09,0,0
1.2777,3.4098,22.163,0,0
1.288,3.421,22.236,0,0
1.298,3.4322,22.31,0,0
1.3081,3.4435,22.383,0,0
1.3181,3.4547,22.456,0,0
1.3281,3.466,22.529,0,0
1.3381,3.4772,22.602,0,0
1.3482,3.4885,22.675,0,0
1.3582,3.4997,22.748,0,0
1.3682,3.511,22.821,0,0
1.378,3.5222,22.894,0,0
1.3862,3.5335,22.968,0,0
1.3944,3.5447,23.041,0,0
1.4027,3.556,23.114,0,0
1.4109,3.5672,23.187,0,0
1.4192,3.5784,23.26,0,0
1.4274,3.5897,23.333,0,0
1.4357,3.6009,23.406,0,0
1.4439,3.6122,23.479,0,0
1.4521,3.6234,23.552,0,0
1.4594,3.6347,23.625,0,0
1.4655,3.6459,23.698,0,0
1.4715,3.6572,23.772,0,0
1.4776,3.6684,23.845,0,0
1.4837,3.6797,23.918,0,0
1.4897,3.6909,23.991,0,0
1.4958,3.7022,24.064,0,0
1.5018,3.7134,24.137,0,0
1.5079,3.7246,24.21,0,0
1.5139,3.7359,24.283,0,0
1.5188,3.7471,24.356,0,0
1.523,3.7584,24.43,0,0
1.5272,3.7696,24.503,0,0
1.5314,3.7809,24.576,0,0
1.5356,3.7921,24.649,0,0
1.5399,3.8034,24.722,0,0
1.5441,3.8146,24.795,0,0
1.5483,3.8259,24.868,0,0
1.5525,3.8371,24.941,0,0
1.5567,3.8484,25.014,0,0
1.5599,3.8596,25.087,0,0
1.5628,3.8708,25.16,0,0
1.5657,3.8821,25.234,0,0
1.5687,3.8933,25.307,0,0
1.5716,3.9046,25.38,0,0
1.5745,3.9158,25.453,0,0
1.5774,3.9271,25.526,0,0
1.5804,3.9383,25.599,0,0
1.5833,3.9496,25.672,0,0
1.5862,3.9608,25.745,0,0
1.5879,3.9721,25.818,0,0
1.5894,3.9833,25.892,0,0
1.5909,3.9946,25.965,0,0
1.5924,4.0058,26.038,0,0
1.5939,4.017,26.111,0,0
1.5955,4.0283,26.184,0,0
1.597,4.0395,26.257,0,0
1.5985,4.0508,26.33,0,0
1.6,4.062,26.403,0,0
1.6015,4.0733,26.476,0,0
1.5967,4.0845,26.549,0,0
1.5915,4.0958,26.622,0,0
1.5862,4.107,26.696,0,0
1.5809,4.1183,26.769,0,0
1.5756,4.1295,26.842,0,0
1.5703,4.1408,26.915,0,0
1.5651,4.152,26.988,0,0
1.5598,4.1632,27.061,0,0
1.5545,4.1745,27.134,0,0
1.5492,4.1857,27.207,0,0
1.5398,4.197,27.28,0,0
1.5298,4.2082,27.354,0,0
